date,team,number,name,position,minutes_played,status
2026/05/23(土) 17:00 キックオフ,大東文化大学,2,猿山　　和輝,DF,90,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,8,萩原　　駆,MF,90,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,88,松本　浩輝,MF,79,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,11,舘　颯之介,MF,79,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,9,熊田　　裕,MF,55,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,96,奥田　大翔,FW,55,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,29,佐藤　大心,MF,90,先発
2026/05/23(土) 17:00 キックオフ,大東文化大学,31,佐藤　晴翔,GK,0,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,28,田中　颯人,DF,0,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,45,星野　秀斗,DF,0,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,46,金子　潤,DF,0,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,80,石神　瞬,MF,11,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,41,佃　孝太,MF,0,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,13,佐久間　勇斗,MF,11,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,16,栗栖　晴己,MF,35,控え
2026/05/23(土) 17:00 キックオフ,大東文化大学,43,並木　俊輔,MF,35,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,1,神山　洋輝,GK,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,3,髙木　直,MF,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,5,大西　遼久,DF,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,6,渡邊　元気,MF,45,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,7,立入　光記,MF,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,8,小宮　昂大,MF,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,10,原子　泰地,FW,84,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,13,竹中　暖喜,DF,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,15,櫻井　恵太,MF,45,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,26,加藤　士門,FW,90,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,28,田邉　快斗,DF,84,先発
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,9,篠崎　開惺,FW,6,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,11,島田　健央,FW,6,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,17,小川　和真,FW,0,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,19,森下　優之心,DF,0,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,21,川瀬　統己,GK,0,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,30,中野　楓麻,DF,0,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,33,中村　朗莞,FW,45,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,36,井上　愛翔,MF,45,控え
2026/05/23(土) 17:00 キックオフ,横浜国立大学（神奈川県）,37,佐々木　統羽,MF,0,控え
2026/05/24(日) 10:00 キックオフ,上智大学,1,藤田　大輝,GK,90,先発
2026/05/24(日) 10:00 キックオフ,上智大学,97,須田　悠斗,DF,90,先発
2026/05/24(日) 10:00 キックオフ,上智大学,3,松本　和輝,DF,80,先発
2026/05/24(日) 10:00 キックオフ,上智大学,33,村田　幸基,DF,90,先発
2026/05/24(日) 10:00 キックオフ,上智大学,44,山崎　颯介,MF,87,先発
2026/05/24(日) 10:00 キックオフ,上智大学,8,福島　広大,MF,65,先発
2026/05/24(日) 10:00 キックオフ,上智大学,6,荒川　哲平,MF,90,先発
2026/05/24(日) 10:00 キックオフ,上智大学,81,福尾　涼太,MF,75,先発
2026/05/24(日) 10:00 キックオフ,上智大学,11,笠原　真尋,MF,80,先発
2026/05/24(日) 10:00 キックオフ,上智大学,10,塙　　仁成,MF,90,先発
2026/05/24(日) 10:00 キックオフ,上智大学,9,田中　佑樹,FW,90,先発
2026/05/24(日) 10:00 キックオフ,上智大学,20,川島　晴空,DF,0,控え
2026/05/24(日) 10:00 キックオフ,上智大学,19,湯浦　崇斗,DF,10,控え
2026/05/24(日) 10:00 キックオフ,上智大学,38,瀧川　廉,DF,0,控え
2026/05/24(日) 10:00 キックオフ,上智大学,17,白坂　航大,MF,15,控え
2026/05/24(日) 10:00 キックオフ,上智大学,32,堀江　風雅,MF,25,控え
2026/05/24(日) 10:00 キックオフ,上智大学,48,岩永　悠社,FW,10,控え
2026/05/24(日) 10:00 キックオフ,上智大学,50,五十嵐　陽人,MF,0,控え
2026/05/24(日) 10:00 キックオフ,上智大学,35,大西　十和,FW,0,控え
2026/05/24(日) 10:00 キックオフ,上智大学,80,大島　千虎,FW,3,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,1,金 柱相,GK,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,2,沈 瑞輝,DF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,4,金 悠宇,DF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,16,高　悠邦,DF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,10,朴 ソラ,MF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,13,李　京樹,MF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,19,金 亨政,MF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,21,朴　創嶺,MF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,29,鄭 誓華,MF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,11,鄭 泰男,MF,77,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,14,金 世諒,MF,90,先発
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,12,金 利優,GK,0,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,15,高 茂邦,DF,0,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,25,金　昌希,DF,0,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,8,李　良成,MF,0,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,23,チョ ヘフィ,MF,0,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,22,朴　才雄,FW,13,控え
2026/05/24(日) 10:00 キックオフ,朝鮮大学校,27,金　毅昂,MF,0,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,90,三治　陽空,GK,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,5,高井　翔麻,DF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,15,大崎　陽斗,DF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,44,堀江　響希,DF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,88,山本　陵聖,DF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,22,高橋　陽翔,DF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,6,吉川　遥人,MF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,21,菊地　琉世,MF,56,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,7,佐藤　天真,MF,90,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,96,木村　恵真,MF,63,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,25,大成　春斗,FW,81,先発
2026/05/24(日) 15:30 キックオフ,桜美林大学,41,尾﨑　克蔵,GK,0,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,10,石澤　海陽,FW,34,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,20,倉橋　正吾,FW,9,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,23,和田　倖輔,MF,0,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,14,田名部　勇,MF,0,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,9,斎藤　翔太,MF,0,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,67,細谷　隼生,DF,27,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,29,松並木 　梁仁,DF,0,控え
2026/05/24(日) 15:30 キックオフ,桜美林大学,31,牧野　歩,DF,0,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,16,今村　光汰,GK,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,3,信賀　有希,DF,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,7,森岡　大地,MF,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,37,清水　彩生,DF,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,36,上野　湊,DF,74,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,11,中村　隼人,MF,78,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,14,林　雄琉,MF,85,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,10,内田　凜,MF,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,23,國本　純成,MF,85,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,26,杉山　和勢,MF,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,24,前田　陽平,MF,90,先発
2026/05/24(日) 15:30 キックオフ,玉川大学,1,大熊　大輔,GK,0,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,27,楠山　奈音,DF,0,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,34,坂本　佳晴,MF,0,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,19,国谷　康太,FW,0,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,18,佐久間　駿喜,FW,5,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,22,歳森　杏介,MF,5,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,15,丸尾　航琉,DF,16,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,9,島　任平,DF,12,控え
2026/05/24(日) 15:30 キックオフ,玉川大学,5,松井　琢磨,DF,0,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,1,神山　洋輝,GK,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,3,髙木　直,MF,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,5,大西　遼久,DF,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,7,立入　光記,MF,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,8,小宮　昂大,MF,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,10,原子　泰地,FW,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,13,竹中　暖喜,DF,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,26,加藤　士門,FW,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,28,田邉　快斗,DF,40,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,33,中村　朗莞,FW,80,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,36,井上　愛翔,MF,90,先発
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,6,渡邊　元気,MF,0,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,9,篠崎　開惺,FW,0,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,11,島田　健央,FW,10,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,15,櫻井　恵太,MF,50,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,17,小川　和真,FW,0,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,21,川瀬　統己,GK,0,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,22,鈴木　啓太,DF,5,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,30,中野　楓麻,DF,0,控え
2026/05/30(土) 12:45 キックオフ,横浜国立大学（神奈川県）,40,小島　滉人,DF,0,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,3,五十嵐　晴生,DF,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,4,吉田　太陽,DF,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,6,石塚　快,MF,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,7,小林　優介,MF,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,9,功刀　崇斗,FW,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,10,小林　暢,MF,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,11,平田　竜誠,DF,80,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,12,川瀬　桜介,FW,64,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,15,林　晃希,DF,67,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,29,常盤　啓太,DF,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,30,大久保　陸翔,GK,90,先発
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,2,菅原　颯太郎,DF,0,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,8,春原　	哲汰,MF,23,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,13,齊藤　大翔,MF,0,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,16,牛山　航,GK,0,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,19,脇屋　颯人,FW,26,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,22,吉谷　颯,DF,10,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,25,和田　岳空,MF,0,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,26,平野　龍斗,DF,0,控え
2026/05/30(土) 12:45 キックオフ,神奈川工科大学（神奈川県）,27,宮代　匠,MF,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,91,嶋﨑 寛大,GK,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,2,横山 聡大,DF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,3,北村 翼,DF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,25,間 琥太朗,DF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,37,清水 佑,DF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,93,小川 寧大,DF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,10,城田 優,MF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,14,葛西 由晏,MF,90,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,46,鈴木 堅斗,MF,69,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,65,千葉　海斗,MF,79,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,98,久場 莉稀,MF,64,先発
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,32,加藤 匠,GK,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,33,渋谷 竜聖,DF,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,77,新門 一晏,DF,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,5,星 恒輝,MF,26,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,31,伊東　拓海,MF,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,11,矢田 涼太郎,FW,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,18,中村 陶冶,FW,0,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,28,谷口 莉都,FW,11,控え
2026/05/30(土) 14:45 キックオフ,日本大学文理学部,9,遠田 凌,FW,21,控え
2026/05/30(土) 14:45 キックオフ,上智大学,1,藤田　大輝,GK,90,先発
